                     TT10M      WS10M    WD10M     SA10M   PRESSURE RAD-SOLAR RAD-TOTAL   RAD-NET  2-10M DT  Pasquill USTAR-Dry USTAR-Moist OBK-Dry Obk_Moist   ZI-OBS    ZI-DRY   ZI-MOIST  STACK-TT  STACK-VS    Q-SF6     Q-SO2  SF6PPB CONV SO2PPT CONV
  YY MM DD JDAYHR      (K)      (M/S)    (DEG)     (DEG)      (MB)    (W/M^2)   (W/M^2)   (W/M^2)    (C)     Category    (M/S)     (M/S)      (M)       (M)       (M)       (M)       (M)       (K)       (M/S)     (G/S)     (G/S)   (ug/PPB)    (ug/PPT)
  80  8  8 221 22    299.10      2.06    184.00     11.00    993.20   -999.99   -999.99    -40.10    1.6270       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    422.00     34.80   -999.99   8613.30  5.8308E-03  2.5559E+00
  80  8  8 221 23    298.30      2.44    191.00      4.71    993.20   -999.99   -999.99    -40.50    1.7420       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    422.00     33.50   -999.99   8398.20  5.8464E-03  2.5628E+00
  80  8  8 221 24    297.80      1.99    214.50      7.67    993.20   -999.99   -999.99    -41.00    1.6250       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    421.00     34.30   -999.99   8598.50  5.8562E-03  2.5671E+00
  80  8  9 222  1    297.20      2.13    219.20      3.03    993.10   -999.99   -999.99    -40.40    1.4180       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    420.00     33.90   -999.99   8529.80  5.8674E-03  2.5720E+00
  80  8  9 222  2    296.80      1.69    218.20      3.17    992.80   -999.99   -999.99    -38.00    1.1960       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    420.00     33.50   -999.99   8444.00  5.8736E-03  2.5747E+00
  80  8  9 222  3    297.00      1.92    223.50      3.53    992.60   -999.99   -999.99    -36.70    1.1540       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    419.00     33.30   -999.99   8413.70  5.8684E-03  2.5725E+00
  80  8  9 222  4    296.10      1.84    211.90      3.86    992.30   -999.99   -999.99    -37.70    1.2030       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    418.00     33.80   -999.99   8566.10  5.8845E-03  2.5795E+00
  80  8  9 222  5    295.20      1.55    206.90      9.76    992.10   -999.99   -999.99    -35.70    0.8095       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     33.30   -999.99   8480.90  5.9012E-03  2.5868E+00
  80  8  9 222  6    295.60      1.55    246.00     57.30    992.50   -999.99   -999.99     -9.20    0.6876       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     33.30   -999.99   8489.60  5.8956E-03  2.5844E+00
  80  8  9 222  7    297.90      1.10    238.00     57.24    993.00   -999.99   -999.99    106.20    0.1194       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     33.20   -999.99   8488.50  5.8531E-03  2.5657E+00
  80  8  9 222  8    299.50      1.77    273.10     31.62    993.00   -999.99   -999.99    241.70   -0.3891       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     30.00   -999.99   7603.70  5.8218E-03  2.5520E+00
  80  8  9 222  9    301.20      2.13    226.40     14.22    993.00   -999.99   -999.99    359.00   -0.7223       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    418.00     27.00   -999.99   6823.70  5.7889E-03  2.5376E+00
  80  8  9 222 10    303.20      2.15    284.70     29.09    993.10   -999.99   -999.99    435.20   -0.4859       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    419.00     25.30   -999.99   6357.20  5.7513E-03  2.5211E+00
  80  8  9 222 11    304.30      2.13    330.30     16.28    993.20   -999.99   -999.99    533.50   -0.6158       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    421.00     26.20   -999.99   6619.50  5.7311E-03  2.5123E+00
  80  8  9 222 12    306.00      1.81    301.80     50.80    992.80   -999.99   -999.99    578.90   -0.5346       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    422.00     26.40   -999.99   6699.50  5.6970E-03  2.4973E+00
  80  8  9 222 13    307.10      2.24    277.60     28.11    992.20   -999.99   -999.99    548.90   -0.3165       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    422.00     27.20   -999.99   6836.80  5.6731E-03  2.4869E+00
  80  8  9 222 14    306.90      2.46    315.40     29.82    991.60   -999.99   -999.99    443.60   -0.0494       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    422.00     27.60   -999.99   6772.80  5.6734E-03  2.4870E+00
  80  8  9 222 15    307.70      2.30    233.50     32.94    991.10   -999.99   -999.99    494.80   -0.1175       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    422.00     21.40   -999.99   5292.90  5.6558E-03  2.4793E+00
  80  8  9 222 16    307.90      2.47    282.30     31.27    990.50   -999.99   -999.99    349.80    0.3535       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    420.00     21.80   -999.99   5362.80  5.6487E-03  2.4761E+00
  80  8  9 222 17    307.80      2.72    294.60     14.65    990.00   -999.99   -999.99    215.60    0.8410       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    414.00     24.40   -999.99   6076.10  5.6477E-03  2.4757E+00
  80  8  9 222 18    307.10      1.95    297.30      9.52    989.90   -999.99   -999.99     91.40    1.3760       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    411.00     24.50   -999.99   6109.40  5.6600E-03  2.4811E+00
  80  8  9 222 19    306.30      0.94     97.05     95.09    989.90   -999.99   -999.99     -7.60    1.7320       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    410.00     24.40   -999.99   6107.30  5.6748E-03  2.4876E+00
  80  8  9 222 20    304.50      1.27    139.10     12.31    989.90   -999.99   -999.99    -36.10    2.6490       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    408.00     25.00   -999.99   6269.30  5.7083E-03  2.5023E+00
  80  8  9 222 21    302.10      2.26    148.50      2.39    990.00   -999.99   -999.99    -33.00    2.2630       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    411.00     25.00   -999.99   6297.50  5.7543E-03  2.5224E+00
  80  8  9 222 22    301.10      2.42    156.10      5.82    990.20   -999.99   -999.99    -18.20    2.4830       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    416.00     24.70   -999.99   6156.00  5.7745E-03  2.5313E+00
  80  8  9 222 23    299.90      2.46    159.10      4.32    990.60   -999.99   -999.99    -27.30    1.3630       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     24.70   -999.99   6164.60  5.8000E-03  2.5425E+00
  80  8  9 222 24    298.70      2.29    169.00      8.73    990.50   -999.99   -999.99    -31.30    0.8255       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     25.40   -999.99   6293.00  5.8227E-03  2.5524E+00
  80  8 10 223  1   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     24.80   -999.99   6152.90  6.0692E-03  2.6605E+00
  80  8 10 223  2   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     24.50   -999.99   6060.90  6.0692E-03  2.6605E+00
  80  8 10 223  3   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    416.00     23.90   -999.99   5911.60  6.0692E-03  2.6605E+00
  80  8 10 223  4   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    416.00     23.80   -999.99   5895.10  6.0692E-03  2.6605E+00
  80  8 10 223  5   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    416.00     24.40   -999.99   6043.90  6.0692E-03  2.6605E+00
  80  8 10 223  6   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    414.00     24.40   -999.99   6098.00  6.0692E-03  2.6605E+00
  80  8 10 223  7   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    414.00     25.00   -999.99   6190.40  6.0692E-03  2.6605E+00
  80  8 10 223  8   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    415.00     25.60   -999.99   6364.70  6.0692E-03  2.6605E+00
  80  8 10 223  9   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    415.00     25.80   -999.99   6319.20  6.0692E-03  2.6605E+00
  80  8 10 223 10   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    416.00     26.00   -999.99   6345.10  6.0692E-03  2.6605E+00
  80  8 10 223 11   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     25.80   -999.99   6283.90  6.0692E-03  2.6605E+00
  80  8 10 223 12   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    418.00     25.80   -999.99   6313.20  6.0692E-03  2.6605E+00
  80  8 10 223 13   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    418.00     25.30   -999.99   6183.60  6.0692E-03  2.6605E+00
  80  8 10 223 14   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    420.00     25.40   -999.99   6208.90  6.0692E-03  2.6605E+00
  80  8 10 223 15   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    420.00     25.80   -999.99   6304.50  6.0692E-03  2.6605E+00
  80  8 10 223 16   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    419.00     25.60   -999.99   6197.90  6.0692E-03  2.6605E+00
  80  8 10 223 17   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    418.00     25.00   -999.99   6088.20  6.0692E-03  2.6605E+00
  80  8 10 223 18   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    417.00     24.40   -999.99   5996.00  6.0692E-03  2.6605E+00
  80  8 10 223 19   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    413.00     20.90   -999.99   5181.40  6.0692E-03  2.6605E+00
  80  8 10 223 20   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    412.00     18.20   -999.99   4546.20  6.0692E-03  2.6605E+00
  80  8 10 223 21   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    411.00     18.00   -999.99   4528.80  6.0692E-03  2.6605E+00
  80  8 10 223 22   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    410.00     17.90   -999.99   4473.00  6.0692E-03  2.6605E+00
  80  8 10 223 23   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    410.00     17.00   -999.99   4265.00  6.0692E-03  2.6605E+00
  80  8 10 223 24   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    410.00     17.00   -999.99   4256.70  6.0692E-03  2.6605E+00
  80  8 11 224  1    294.50      2.28     85.05     11.09    990.20      0.00      0.00    -23.00    0.1214       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    410.00     17.00   -999.99   4256.70  5.9039E-03  2.5880E+00
  80  8 11 224  2    294.40      1.65    121.00     17.71    989.30      0.00      0.00    -34.60    0.1689       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    409.00     17.00   -999.99   4253.70  5.9006E-03  2.5866E+00
  80  8 11 224  3    294.20      1.15    157.70     31.47    989.20      0.00      0.00    -20.90    0.1153       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    410.00     17.00   -999.99   4256.80  5.9040E-03  2.5881E+00
  80  8 11 224  4    294.30      1.19    135.60     62.75    989.30      0.00      0.00    -25.20    0.2031       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    409.00     17.00   -999.99   4276.40  5.9026E-03  2.5874E+00
  80  8 11 224  5    294.20      1.35    130.30      9.11    989.20      0.00      0.00    -23.20    0.2758       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    410.00     17.10   -999.99   4379.10  5.9040E-03  2.5881E+00
  80  8 11 224  6    294.00      2.53    164.70      8.51    989.10     31.30     31.30     -8.70    0.0945       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    411.00     18.10   -999.99   4627.60  5.9074E-03  2.5896E+00
  80  8 11 224  7    295.10      3.93    215.40     31.45    989.50     62.20     62.17     30.50    0.0221       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    411.00     18.80   -999.99   4838.60  5.8878E-03  2.5809E+00
  80  8 11 224  8    295.50      4.42    293.00     19.04    990.90     77.40     77.38     50.90   -0.0032       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    401.00     18.10   -999.99   4628.80  5.8881E-03  2.5811E+00
  80  8 11 224  9    296.30      3.71    346.60     16.96    990.10    367.60    367.55    292.80   -0.5725       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    392.00     18.00   -999.99   4787.20  5.8675E-03  2.5720E+00
  80  8 11 224 10    297.70      2.81     89.39     32.11    989.10    497.90    497.86    397.50   -0.7472       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    391.00     18.00   -999.99   4775.20  5.8340E-03  2.5574E+00
  80  8 11 224 11    298.90      2.17    204.00     68.67    989.60    605.90    605.93    459.00   -0.8012       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    391.00     18.20   -999.99   4785.70  5.8135E-03  2.5484E+00
  80  8 11 224 12    300.60      3.07    316.10     15.68    990.60    757.10    757.10    578.80   -1.2000       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    391.00     19.00   -999.99   4853.70  5.7865E-03  2.5365E+00
  80  8 11 224 13    301.90      4.73    297.60     10.28    990.80    665.00    665.03    517.90   -0.8873       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    393.00     17.00   -999.99   4475.20  5.7627E-03  2.5261E+00
  80  8 11 224 14    301.40      5.21    308.10     10.59    990.80    314.70    314.67    251.10   -0.2737       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    389.00     17.00   -999.99   4564.70  5.7723E-03  2.5303E+00
  80  8 11 224 15    301.80      6.90    303.90      5.54    990.60    602.00    602.02    450.10   -0.4661       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    389.00     17.00   -999.99   4608.10  5.7635E-03  2.5265E+00
  80  8 11 224 16    301.50      6.76    316.40      4.77    990.60    471.80    471.82    344.80   -0.4075       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    399.00     17.00   -999.99   4534.90  5.7692E-03  2.5290E+00
  80  8 11 224 17    300.60      6.29    317.10      5.20    991.20    321.50    321.47    222.30   -0.2485       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    400.00     17.00   -999.99   4502.50  5.7900E-03  2.5381E+00
